,e1,e2,intensity
JUN<->STING,JUN,STING,0.005524271728019909
HGF<->OSM,HGF,OSM,0.005524271728019909
HGF<->PK,HGF,PK,0.005524271728019909
JK<->POLI,JK,POLI,0.005524271728019909
APP<->CELL,APP,CELL,0.005524271728019909
HGF<->POL,HGF,POL,0.005524271728019909
HGF<->POLE,HGF,POLE,0.005524271728019909
HGF<->PRO,HGF,PRO,0.005524271728019909
APP<->CIC,APP,CIC,0.005524271728019909
HGF<->PURG,HGF,PURG,0.005524271728019909
HGF<->RD,HGF,RD,0.005524271728019909
HGF<->REL,HGF,REL,0.005524271728019909
HGF<->REST,HGF,REST,0.005524271728019909
HGF<->RHO,HGF,RHO,0.005524271728019909
APP<->CP,APP,CP,0.005524271728019909
HGF<->SA,HGF,SA,0.005524271728019909
HGF<->SCD,HGF,SCD,0.005524271728019909
HGF<->SCFV,HGF,SCFV,0.005524271728019909
JK<->LAT,JK,LAT,0.005524271728019909
HGF<->SET,HGF,SET,0.005524271728019909
HGF<->SI,HGF,SI,0.005524271728019909
HGF<->SPIN,HGF,SPIN,0.005524271728019909
HGF<->SRC,HGF,SRC,0.005524271728019909
BAD<->MUT,BAD,MUT,0.005524271728019909
HGF<->STAC,HGF,STAC,0.005524271728019909
HGF<->PC,HGF,PC,0.005524271728019909
HGF<->NODAL,HGF,NODAL,0.005524271728019909
JUN<->SSB,JUN,SSB,0.005524271728019909
HGF<->NGF,HGF,NGF,0.005524271728019909
JUN<->SRI,JUN,SRI,0.005524271728019909
HGF<->JUN,HGF,JUN,0.005524271728019909
JUN<->SKI,JUN,SKI,0.005524271728019909
JUN<->RICTOR,JUN,RICTOR,0.005524271728019909
HGF<->KERATIN,HGF,KERATIN,0.005524271728019909
HGF<->KIT,HGF,KIT,0.005524271728019909
JUN<->PML,JUN,PML,0.005524271728019909
JUN<->OAT,JUN,OAT,0.005524271728019909
JUN<->MUT,JUN,MUT,0.005524271728019909
COPE<->MUT,COPE,MUT,0.005524271728019909
JUN<->MLL,JUN,MLL,0.005524271728019909
CISH<->HGF,CISH,HGF,0.005524271728019909
HGF<->MAX,HGF,MAX,0.005524271728019909
JUN<->LAR,JUN,LAR,0.005524271728019909
JUN<->KIZ,JUN,KIZ,0.005524271728019909
JUN<->KIN,JUN,KIN,0.005524271728019909
HGF<->MB,HGF,MB,0.005524271728019909
HGF<->MCC,HGF,MCC,0.005524271728019909
APP<->ASS,APP,ASS,0.005524271728019909
HGF<->MHC,HGF,MHC,0.005524271728019909
HGF<->MSC,HGF,MSC,0.005524271728019909
HGF<->MTR,HGF,MTR,0.005524271728019909
HGF<->MYC,HGF,MYC,0.005524271728019909
GAG<->WIRE,GAG,WIRE,0.005524271728019909
HTERT<->JK,HTERT,JK,0.005524271728019909
FTF<->IGH,FTF,IGH,0.005524271728019909
FTF<->SA,FTF,SA,0.005524271728019909
FTF<->SCD,FTF,SCD,0.005524271728019909
FTF<->SCT,FTF,SCT,0.005524271728019909
FTF<->SET,FTF,SET,0.005524271728019909
FTF<->SI,FTF,SI,0.005524271728019909
FTF<->SMN,FTF,SMN,0.005524271728019909
FTF<->SPIN,FTF,SPIN,0.005524271728019909
FTF<->SRC,FTF,SRC,0.005524271728019909
FEV<->GEM,FEV,GEM,0.005524271728019909
FTF<->STAC,FTF,STAC,0.005524271728019909
EED<->WIRE,EED,WIRE,0.005524271728019909
FTF<->TAT,FTF,TAT,0.005524271728019909
FTF<->TEC,FTF,TEC,0.005524271728019909
FTF<->TERT,FTF,TERT,0.005524271728019909
FEV<->GAG,FEV,GAG,0.005524271728019909
FTF<->TH,FTF,TH,0.005524271728019909
EED<->VEGFB,EED,VEGFB,0.005524271728019909
FTF<->S,FTF,S,0.005524271728019909
FTF<->VEGFB,FTF,VEGFB,0.005524271728019909
FTF<->RHO,FTF,RHO,0.005524271728019909
MHC<->PML,MHC,PML,0.005524271728019909
MHC<->OAT,MHC,OAT,0.005524271728019909
FTF<->POLE,FTF,POLE,0.005524271728019909
AID<->HTERT,AID,HTERT,0.005524271728019909
MTF<->PC,MTF,PC,0.005524271728019909
ARCH<->LAT,ARCH,LAT,0.005524271728019909
FTF<->PRO,FTF,PRO,0.005524271728019909
EED<->TNF,EED,TNF,0.005524271728019909
MTF<->PRO,MTF,PRO,0.005524271728019909
MHC<->MYCN,MHC,MYCN,0.005524271728019909
FTF<->RD,FTF,RD,0.005524271728019909
FEV<->LAT,FEV,LAT,0.005524271728019909
FTF<->REL,FTF,REL,0.005524271728019909
MTF<->RD,MTF,RD,0.005524271728019909
FTF<->REST,FTF,REST,0.005524271728019909
FTF<->UNKNOWN,FTF,UNKNOWN,0.005524271728019909
FTF<->VH,FTF,VH,0.005524271728019909
CHM<->LAT,CHM,LAT,0.005524271728019909
ASS<->MTF,ASS,MTF,0.005524271728019909
MTF<->VEGFB,MTF,VEGFB,0.005524271728019909
GA<->OAT,GA,OAT,0.005524271728019909
CHM<->CLSPN,CHM,CLSPN,0.005524271728019909
ET<->SRI,ET,SRI,0.005524271728019909
ASS<->MLL,ASS,MLL,0.005524271728019909
DO<->OAT,DO,OAT,0.005524271728019909
MET<->MUT,MET,MUT,0.005524271728019909
ET<->PML,ET,PML,0.005524271728019909
CHM<->FTF,CHM,FTF,0.005524271728019909
ET<->LAT,ET,LAT,0.005524271728019909
CHM<->GEM,CHM,GEM,0.005524271728019909
CHM<->HGF,CHM,HGF,0.005524271728019909
GA<->RICTOR,GA,RICTOR,0.005524271728019909
DO<->MUCIN,DO,MUCIN,0.005524271728019909
GA<->SKI,GA,SKI,0.005524271728019909
ASS<->RICTOR,ASS,RICTOR,0.005524271728019909
DO<->PML,DO,PML,0.005524271728019909
FTF<->WASH,FTF,WASH,0.005524271728019909
GA<->MUT,GA,MUT,0.005524271728019909
FTF<->WHITE,FTF,WHITE,0.005524271728019909
FEV<->FTF,FEV,FTF,0.005524271728019909
FTF<->WIRE,FTF,WIRE,0.005524271728019909
FTF<->ZA,FTF,ZA,0.005524271728019909
GA<->GAG,GA,GAG,0.005524271728019909
GA<->GEM,GA,GEM,0.005524271728019909
GA<->GRAF,GA,GRAF,0.005524271728019909
GA<->HGF,GA,HGF,0.005524271728019909
GA<->KIN,GA,KIN,0.005524271728019909
MTF<->TNF,MTF,TNF,0.005524271728019909
GA<->KIZ,GA,KIZ,0.005524271728019909
GA<->LAR,GA,LAR,0.005524271728019909
GA<->LAT,GA,LAT,0.005524271728019909
GA<->MLL,GA,MLL,0.005524271728019909
GA<->MUCIN,GA,MUCIN,0.005524271728019909
FTF<->POL,FTF,POL,0.005524271728019909
FTF<->PK,FTF,PK,0.005524271728019909
FTF<->PILOT,FTF,PILOT,0.005524271728019909
FTF<->GA,FTF,GA,0.005524271728019909
FTF<->GAL,FTF,GAL,0.005524271728019909
FTF<->GAPDH,FTF,GAPDH,0.005524271728019909
FTF<->HDC,FTF,HDC,0.005524271728019909
FKHR<->LAT,FKHR,LAT,0.005524271728019909
FTF<->HF,FTF,HF,0.005524271728019909
MLL<->MTR,MLL,MTR,0.005524271728019909
FTF<->HLA,FTF,HLA,0.005524271728019909
ARCH<->GEM,ARCH,GEM,0.005524271728019909
EED<->OSM,EED,OSM,0.005524271728019909
EED<->PC,EED,PC,0.005524271728019909
FTF<->JUN,FTF,JUN,0.005524271728019909
FTF<->KERATIN,FTF,KERATIN,0.005524271728019909
FKHR<->HGF,FKHR,HGF,0.005524271728019909
MLL<->VEGFB,MLL,VEGFB,0.005524271728019909
EED<->POLE,EED,POLE,0.005524271728019909
ASS<->NUMB,ASS,NUMB,0.005524271728019909
MLL<->OSM,MLL,OSM,0.005524271728019909
FTF<->PC,FTF,PC,0.005524271728019909
MLL<->PC,MLL,PC,0.005524271728019909
EED<->JUN,EED,JUN,0.005524271728019909
MLL<->RD,MLL,RD,0.005524271728019909
ASS<->PML,ASS,PML,0.005524271728019909
MLL<->PRO,MLL,PRO,0.005524271728019909
MLL<->SRC,MLL,SRC,0.005524271728019909
MLL<->POLE,MLL,POLE,0.005524271728019909
CF<->GEM,CF,GEM,0.005524271728019909
FKHR<->PML,FKHR,PML,0.005524271728019909
MLL<->STAC,MLL,STAC,0.005524271728019909
EED<->HF,EED,HF,0.005524271728019909
EED<->MTR,EED,MTR,0.005524271728019909
ARCH<->FTF,ARCH,FTF,0.005524271728019909
ARCH<->CLSPN,ARCH,CLSPN,0.005524271728019909
FKHR<->MUT,FKHR,MUT,0.005524271728019909
CF<->HGF,CF,HGF,0.005524271728019909
FKHR<->GEM,FKHR,GEM,0.005524271728019909
ARCH<->HGF,ARCH,HGF,0.005524271728019909
EED<->GA,EED,GA,0.005524271728019909
FKHR<->FTF,FKHR,FTF,0.005524271728019909
EED<->STAC,EED,STAC,0.005524271728019909
FTF<->MYC,FTF,MYC,0.005524271728019909
ASS<->MUCIN,ASS,MUCIN,0.005524271728019909
CF<->MUT,CF,MUT,0.005524271728019909
FEV<->PML,FEV,PML,0.005524271728019909
FTF<->NGF,FTF,NGF,0.005524271728019909
FTF<->NODAL,FTF,NODAL,0.005524271728019909
CF<->CLSPN,CF,CLSPN,0.005524271728019909
MHC<->SNRNP,MHC,SNRNP,0.005524271728019909
EED<->ER,EED,ER,0.005524271728019909
FTF<->OSM,FTF,OSM,0.005524271728019909
MHC<->RICTOR,MHC,RICTOR,0.005524271728019909
FEV<->MUT,FEV,MUT,0.005524271728019909
MTF<->OSM,MTF,OSM,0.005524271728019909
AID<->HGF,AID,HGF,0.005524271728019909
ASS<->MUT,ASS,MUT,0.005524271728019909
EED<->SRC,EED,SRC,0.005524271728019909
FTF<->MTR,FTF,MTR,0.005524271728019909
FTF<->MAX,FTF,MAX,0.005524271728019909
EED<->PRO,EED,PRO,0.005524271728019909
EED<->RD,EED,RD,0.005524271728019909
MLL<->WIRE,MLL,WIRE,0.005524271728019909
CF<->LAT,CF,LAT,0.005524271728019909
MLL<->ZA,MLL,ZA,0.005524271728019909
MSC<->MUT,MSC,MUT,0.005524271728019909
FTF<->MB,FTF,MB,0.005524271728019909
CF<->FTF,CF,FTF,0.005524271728019909
FTF<->MCC,FTF,MCC,0.005524271728019909
FTF<->MET,FTF,MET,0.005524271728019909
FTF<->MHC,FTF,MHC,0.005524271728019909
FTF<->MSC,FTF,MSC,0.005524271728019909
FEV<->SRI,FEV,SRI,0.005524271728019909
MSC<->PML,MSC,PML,0.005524271728019909
GA<->SRI,GA,SRI,0.005524271728019909
FTF<->XG,FTF,XG,0.005524271728019909
GAG<->MTR,GAG,MTR,0.005524271728019909
ASS<->LAT,ASS,LAT,0.005524271728019909
ER<->SRI,ER,SRI,0.005524271728019909
MTR<->MUCIN,MTR,MUCIN,0.005524271728019909
ASS<->EED,ASS,EED,0.005524271728019909
GAG<->MET,GAG,MET,0.005524271728019909
CELL<->MLL,CELL,MLL,0.005524271728019909
MCC<->MUT,MCC,MUT,0.005524271728019909
ERG<->PML,ERG,PML,0.005524271728019909
ASS<->KIZ,ASS,KIZ,0.005524271728019909
ASS<->LAR,ASS,LAR,0.005524271728019909
ARCH<->PML,ARCH,PML,0.005524271728019909
GAG<->STAC,GAG,STAC,0.005524271728019909
MTR<->SKI,MTR,SKI,0.005524271728019909
MTR<->MUT,MTR,MUT,0.005524271728019909
ER<->SKI,ER,SKI,0.005524271728019909
GAG<->TAT,GAG,TAT,0.005524271728019909
ER<->KIZ,ER,KIZ,0.005524271728019909
ASS<->ELL,ASS,ELL,0.005524271728019909
END<->PML,END,PML,0.005524271728019909
MCC<->PML,MCC,PML,0.005524271728019909
CELL<->MUT,CELL,MUT,0.005524271728019909
GAG<->RD,GAG,RD,0.005524271728019909
ASS<->KIN,ASS,KIN,0.005524271728019909
ASS<->MAPT,ASS,MAPT,0.005524271728019909
CHP<->CS,CHP,CS,0.005524271728019909
GAG<->PC,GAG,PC,0.005524271728019909
ASS<->CHP,ASS,CHP,0.005524271728019909
GAG<->OSM,GAG,OSM,0.005524271728019909
ER<->HGF,ER,HGF,0.005524271728019909
ER<->GRAF,ER,GRAF,0.005524271728019909
ER<->LAR,ER,LAR,0.005524271728019909
ER<->LAT,ER,LAT,0.005524271728019909
AID<->PML,AID,PML,0.005524271728019909
ER<->GEM,ER,GEM,0.005524271728019909
ASS<->CLSPN,ASS,CLSPN,0.005524271728019909
ERG<->HTERT,ERG,HTERT,0.005524271728019909
GAG<->POLE,GAG,POLE,0.005524271728019909
ER<->GAG,ER,GAG,0.005524271728019909
GAG<->MVD,GAG,MVD,0.005524271728019909
ER<->STING,ER,STING,0.005524271728019909
ER<->FTF,ER,FTF,0.005524271728019909
CELL<->PML,CELL,PML,0.005524271728019909
GAG<->PRO,GAG,PRO,0.005524271728019909
MTR<->RICTOR,MTR,RICTOR,0.005524271728019909
GAG<->SRC,GAG,SRC,0.005524271728019909
ASS<->GRAF,ASS,GRAF,0.005524271728019909
GAG<->KIT,GAG,KIT,0.005524271728019909
GAG<->JUN,GAG,JUN,0.005524271728019909
ASS<->GEM,ASS,GEM,0.005524271728019909
ER<->MLL,ER,MLL,0.005524271728019909
GAG<->HF,GAG,HF,0.005524271728019909
CHP<->ER,CHP,ER,0.005524271728019909
GAG<->HDC,GAG,HDC,0.005524271728019909
ET<->GEM,ET,GEM,0.005524271728019909
MTR<->OAT,MTR,OAT,0.005524271728019909
ER<->MUCIN,ER,MUCIN,0.005524271728019909
GAG<->GAPDH,GAG,GAPDH,0.005524271728019909
ASS<->FTF,ASS,FTF,0.005524271728019909
ER<->OAT,ER,OAT,0.005524271728019909
ASS<->GAG,ASS,GAG,0.005524271728019909
MB<->MUT,MB,MUT,0.005524271728019909
DO<->LAT,DO,LAT,0.005524271728019909
ASS<->BID,ASS,BID,0.005524271728019909
CHP<->CIC,CHP,CIC,0.005524271728019909
CELL<->GEM,CELL,GEM,0.005524271728019909
ER<->MUT,ER,MUT,0.005524271728019909
ASS<->HGF,ASS,HGF,0.005524271728019909
ER<->PML,ER,PML,0.005524271728019909
ER<->KIN,ER,KIN,0.005524271728019909
ER<->RICTOR,ER,RICTOR,0.005524271728019909
END<->LAT,END,LAT,0.005524271728019909
CHM<->MUT,CHM,MUT,0.005524271728019909
END<->HGF,END,HGF,0.005524271728019909
ASS<->CCK,ASS,CCK,0.005524271728019909
ARCH<->MUT,ARCH,MUT,0.005524271728019909
ET<->FTF,ET,FTF,0.005524271728019909
MTR<->SRI,MTR,SRI,0.005524271728019909
GAG<->HR,GAG,HR,0.005524271728019909
MTR<->STING,MTR,STING,0.005524271728019909
EED<->SI,EED,SI,0.005524271728019904
STING<->TH,STING,TH,0.005524271728019904
HR<->OAT,HR,OAT,0.005524271728019904
APP<->POL,APP,POL,0.005524271728019904
HR<->LRP,HR,LRP,0.005524271728019904
EED<->REL,EED,REL,0.005524271728019904
ADC<->POLI,ADC,POLI,0.005524271728019904
EED<->REST,EED,REST,0.005524271728019904
BAD<->MLL,BAD,MLL,0.005524271728019904
HR<->MLL,HR,MLL,0.005524271728019904
EED<->SET,EED,SET,0.005524271728019904
EED<->SCD,EED,SCD,0.005524271728019904
EED<->SA,EED,SA,0.005524271728019904
STING<->ZA,STING,ZA,0.005524271728019904
STING<->WHITE,STING,WHITE,0.005524271728019904
EED<->RHO,EED,RHO,0.005524271728019904
BAD<->MTF,BAD,MTF,0.005524271728019904
FEV<->SKI,FEV,SKI,0.005524271728019904
HR<->MUCIN,HR,MUCIN,0.005524271728019904
STING<->XG,STING,XG,0.005524271728019904
STING<->XIAP,STING,XIAP,0.005524271728019904
EED<->S,EED,S,0.005524271728019904
EED<->SCT,EED,SCT,0.005524271728019904
ELL<->UNKNOWN,ELL,UNKNOWN,0.005524271728019904
HR<->LAR,HR,LAR,0.005524271728019904
HR<->KIZ,HR,KIZ,0.005524271728019904
FEV<->STING,FEV,STING,0.005524271728019904
STING<->WASH,STING,WASH,0.005524271728019904
ET<->GRAF,ET,GRAF,0.005524271728019904
FKHR<->GAG,FKHR,GAG,0.005524271728019904
EED<->MB,EED,MB,0.005524271728019904
END<->MUT,END,MUT,0.005524271728019904
HR<->STING,HR,STING,0.005524271728019904
END<->GEM,END,GEM,0.005524271728019904
PRO<->SSB,PRO,SSB,0.005524271728019904
FKHR<->OAT,FKHR,OAT,0.005524271728019904
CLSPN<->PURG,CLSPN,PURG,0.005524271728019904
EED<->MSC,EED,MSC,0.005524271728019904
END<->FTF,END,FTF,0.005524271728019904
EED<->MHC,EED,MHC,0.005524271728019904
EED<->MET,EED,MET,0.005524271728019904
EED<->MCC,EED,MCC,0.005524271728019904
FKHR<->RICTOR,FKHR,RICTOR,0.005524271728019904
BAD<->KIZ,BAD,KIZ,0.005524271728019904
SSB<->WIRE,SSB,WIRE,0.005524271728019904
EED<->MAX,EED,MAX,0.005524271728019904
SSB<->VEGFB,SSB,VEGFB,0.005524271728019904
FKHR<->SKI,FKHR,SKI,0.005524271728019904
SSB<->STAC,SSB,STAC,0.005524271728019904
CP<->GEM,CP,GEM,0.005524271728019904
EED<->KERATIN,EED,KERATIN,0.005524271728019904
SRI<->ZA,SRI,ZA,0.005524271728019904
SRI<->XIAP,SRI,XIAP,0.005524271728019904
AR<->FTF,AR,FTF,0.005524271728019904
SRI<->WHITE,SRI,WHITE,0.005524271728019904
ARCH<->GAG,ARCH,GAG,0.005524271728019904
FKHR<->MUCIN,FKHR,MUCIN,0.005524271728019904
BAD<->SKI,BAD,SKI,0.005524271728019904
EED<->SMN,EED,SMN,0.005524271728019904
COPE<->OAT,COPE,OAT,0.005524271728019904
COPE<->RICTOR,COPE,RICTOR,0.005524271728019904
HF<->SSB,HF,SSB,0.005524271728019904
EED<->POL,EED,POL,0.005524271728019904
APP<->PK,APP,PK,0.005524271728019904
COPE<->SKI,COPE,SKI,0.005524271728019904
COPE<->SRI,COPE,SRI,0.005524271728019904
ARCH<->GRAF,ARCH,GRAF,0.005524271728019904
COPE<->STING,COPE,STING,0.005524271728019904
FKHR<->KIN,FKHR,KIN,0.005524271728019904
BAD<->LRP,BAD,LRP,0.005524271728019904
HR<->RICTOR,HR,RICTOR,0.005524271728019904
EED<->MYC,EED,MYC,0.005524271728019904
FKHR<->KIZ,FKHR,KIZ,0.005524271728019904
BCR<->MYCN,BCR,MYCN,0.005524271728019904
FKHR<->LAR,FKHR,LAR,0.005524271728019904
EED<->NODAL,EED,NODAL,0.005524271728019904
HF<->POLI,HF,POLI,0.005524271728019904
EED<->NGF,EED,NGF,0.005524271728019904
BAD<->LAR,BAD,LAR,0.005524271728019904
FKHR<->MLL,FKHR,MLL,0.005524271728019904
HR<->SKI,HR,SKI,0.005524271728019904
PRO<->SNRNP,PRO,SNRNP,0.005524271728019904
HF<->MYCN,HF,MYCN,0.005524271728019904
ASS<->MYCN,ASS,MYCN,0.005524271728019904
ARCH<->KIZ,ARCH,KIZ,0.005524271728019904
HR<->KIN,HR,KIN,0.005524271728019904
EED<->ZA,EED,ZA,0.005524271728019904
APP<->XIAP,APP,XIAP,0.005524271728019904
APP<->ZA,APP,ZA,0.005524271728019904
ET<->STING,ET,STING,0.005524271728019904
BAD<->OAT,BAD,OAT,0.005524271728019904
BAD<->NUMB,BAD,NUMB,0.005524271728019904
ARCH<->OAT,ARCH,OAT,0.005524271728019904
ADC<->SNRNP,ADC,SNRNP,0.005524271728019904
APP<->SPIN,APP,SPIN,0.005524271728019904
COIL<->MUT,COIL,MUT,0.005524271728019904
COPE<->EED,COPE,EED,0.005524271728019904
POLI<->PRO,POLI,PRO,0.005524271728019904
BCR<->SSB,BCR,SSB,0.005524271728019904
POLI<->RD,POLI,RD,0.005524271728019904
APP<->WHITE,APP,WHITE,0.005524271728019904
HLA<->RICTOR,HLA,RICTOR,0.005524271728019904
CP<->LAR,CP,LAR,0.005524271728019904
HLA<->STING,HLA,STING,0.005524271728019904
HK<->MUT,HK,MUT,0.005524271728019904
ERG<->MUT,ERG,MUT,0.005524271728019904
COPE<->GAG,COPE,GAG,0.005524271728019904
EED<->XIAP,EED,XIAP,0.005524271728019904
ERG<->MAPT,ERG,MAPT,0.005524271728019904
POLI<->SRC,POLI,SRC,0.005524271728019904
COPE<->GRAF,COPE,GRAF,0.005524271728019904
POL<->STING,POL,STING,0.005524271728019904
POLI<->STAC,POLI,STAC,0.005524271728019904
APP<->XG,APP,XG,0.005524271728019904
APP<->WASH,APP,WASH,0.005524271728019904
AR<->CLSPN,AR,CLSPN,0.005524271728019904
APP<->TH,APP,TH,0.005524271728019904
HLA<->LAR,HLA,LAR,0.005524271728019904
APP<->TERT,APP,TERT,0.005524271728019904
ET<->KIN,ET,KIN,0.005524271728019904
ET<->KIZ,ET,KIZ,0.005524271728019904
HLA<->MLL,HLA,MLL,0.005524271728019904
HLA<->KIZ,HLA,KIZ,0.005524271728019904
CELL<->GAG,CELL,GAG,0.005524271728019904
APP<->TEC,APP,TEC,0.005524271728019904
HLA<->MTF,HLA,MTF,0.005524271728019904
ET<->LAR,ET,LAR,0.005524271728019904
HLA<->MUCIN,HLA,MUCIN,0.005524271728019904
ET<->MLL,ET,MLL,0.005524271728019904
ET<->MTF,ET,MTF,0.005524271728019904
ET<->GAG,ET,GAG,0.005524271728019904
ET<->MUCIN,ET,MUCIN,0.005524271728019904
ET<->OAT,ET,OAT,0.005524271728019904
ADC<->SSB,ADC,SSB,0.005524271728019904
ARCH<->MLL,ARCH,MLL,0.005524271728019904
ET<->SKI,ET,SKI,0.005524271728019904
BCOR<->MLL,BCOR,MLL,0.005524271728019904
APP<->UNKNOWN,APP,UNKNOWN,0.005524271728019904
POLE<->SNRNP,POLE,SNRNP,0.005524271728019904
POLE<->POLI,POLE,POLI,0.005524271728019904
APP<->TAT,APP,TAT,0.005524271728019904
APP<->VH,APP,VH,0.005524271728019904
POLE<->SSB,POLE,SSB,0.005524271728019904
POLI<->VEGFB,POLI,VEGFB,0.005524271728019904
POLI<->WIRE,POLI,WIRE,0.005524271728019904
APP<->SMN,APP,SMN,0.005524271728019904
EED<->TEC,EED,TEC,0.005524271728019904
ELL<->S,ELL,S,0.005524271728019904
FEV<->MLL,FEV,MLL,0.005524271728019904
BAD<->RICTOR,BAD,RICTOR,0.005524271728019904
ER<->SSB,ER,SSB,0.005524271728019904
FEV<->MTF,FEV,MTF,0.005524271728019904
ER<->SNRNP,ER,SNRNP,0.005524271728019904
COPE<->KIN,COPE,KIN,0.005524271728019904
ELL<->SCT,ELL,SCT,0.005524271728019904
FEV<->MUCIN,FEV,MUCIN,0.005524271728019904
EED<->TERT,EED,TERT,0.005524271728019904
BCR<->POLI,BCR,POLI,0.005524271728019904
ARCH<->LAR,ARCH,LAR,0.005524271728019904
ARCH<->MUCIN,ARCH,MUCIN,0.005524271728019904
EED<->XG,EED,XG,0.005524271728019904
COPE<->KIZ,COPE,KIZ,0.005524271728019904
FEV<->OAT,FEV,OAT,0.005524271728019904
ARCH<->KIN,ARCH,KIN,0.005524271728019904
CLSPN<->VEGF,CLSPN,VEGF,0.005524271728019904
ER<->POLI,ER,POLI,0.005524271728019904
EED<->TAT,EED,TAT,0.005524271728019904
CLSPN<->TYR,CLSPN,TYR,0.005524271728019904
COPE<->LAR,COPE,LAR,0.005524271728019904
CLSPN<->TG,CLSPN,TG,0.005524271728019904
ER<->MYCN,ER,MYCN,0.005524271728019904
EED<->SPIN,EED,SPIN,0.005524271728019904
COPE<->MLL,COPE,MLL,0.005524271728019904
ARCH<->LRP,ARCH,LRP,0.005524271728019904
COIL<->FTF,COIL,FTF,0.005524271728019904
BAD<->MUCIN,BAD,MUCIN,0.005524271728019904
COIL<->GEM,COIL,GEM,0.005524271728019904
APP<->SI,APP,SI,0.005524271728019904
ELL<->HDC,ELL,HDC,0.005524271728019904
APP<->SET,APP,SET,0.005524271728019904
APP<->SCT,APP,SCT,0.005524271728019904
POL<->SKI,POL,SKI,0.005524271728019904
EED<->WHITE,EED,WHITE,0.005524271728019904
FEV<->GRAF,FEV,GRAF,0.005524271728019904
ERG<->GEM,ERG,GEM,0.005524271728019904
APP<->SCD,APP,SCD,0.005524271728019904
APP<->SA,APP,SA,0.005524271728019904
ERG<->FTF,ERG,FTF,0.005524271728019904
APP<->S,APP,S,0.005524271728019904
EED<->WASH,EED,WASH,0.005524271728019904
APP<->RHO,APP,RHO,0.005524271728019904
EED<->VH,EED,VH,0.005524271728019904
FEV<->KIN,FEV,KIN,0.005524271728019904
ARCH<->RICTOR,ARCH,RICTOR,0.005524271728019904
FEV<->KIZ,FEV,KIZ,0.005524271728019904
APP<->REST,APP,REST,0.005524271728019904
POL<->RICTOR,POL,RICTOR,0.005524271728019904
FEV<->LAR,FEV,LAR,0.005524271728019904
ARCH<->SKI,ARCH,SKI,0.005524271728019904
ARCH<->SRI,ARCH,SRI,0.005524271728019904
ARCH<->STING,ARCH,STING,0.005524271728019904
APP<->REL,APP,REL,0.005524271728019904
SRI<->WASH,SRI,WASH,0.005524271728019904
GAG<->UNKNOWN,GAG,UNKNOWN,0.005524271728019904
FKHR<->SRI,FKHR,SRI,0.005524271728019904
SI<->STING,SI,STING,0.005524271728019904
GEM<->IMPACT,GEM,IMPACT,0.005524271728019904
GAG<->MHC,GAG,MHC,0.005524271728019904
S<->SRI,S,SRI,0.005524271728019904
GAG<->MCC,GAG,MCC,0.005524271728019904
SI<->SRI,SI,SRI,0.005524271728019904
GAG<->MAX,GAG,MAX,0.005524271728019904
GEM<->KIT,GEM,KIT,0.005524271728019904
S<->SKI,S,SKI,0.005524271728019904
SI<->SKI,SI,SKI,0.005524271728019904
BID<->REL,BID,REL,0.005524271728019904
GAG<->KERATIN,GAG,KERATIN,0.005524271728019904
BID<->REST,BID,REST,0.005524271728019904
RICTOR<->ZA,RICTOR,ZA,0.005524271728019904
ACT<->SNRNP,ACT,SNRNP,0.005524271728019904
RICTOR<->XIAP,RICTOR,XIAP,0.005524271728019904
GAG<->IGH,GAG,IGH,0.005524271728019904
GAG<->MSC,GAG,MSC,0.005524271728019904
BID<->POL,BID,POL,0.005524271728019904
AR<->GEM,AR,GEM,0.005524271728019904
DF<->GAG,DF,GAG,0.005524271728019904
DF<->LAR,DF,LAR,0.005524271728019904
DF<->KIZ,DF,KIZ,0.005524271728019904
SA<->SRI,SA,SRI,0.005524271728019904
BID<->MSC,BID,MSC,0.005524271728019904
SA<->SKI,SA,SKI,0.005524271728019904
DF<->GRAF,DF,GRAF,0.005524271728019904
BID<->MYC,BID,MYC,0.005524271728019904
BID<->NGF,BID,NGF,0.005524271728019904
BID<->PK,BID,PK,0.005524271728019904
DF<->EED,DF,EED,0.005524271728019904
BID<->NODAL,BID,NODAL,0.005524271728019904
GAG<->NODAL,GAG,NODAL,0.005524271728019904
GAG<->NGF,GAG,NGF,0.005524271728019904
GEM<->HAT,GEM,HAT,0.005524271728019904
GAG<->MYC,GAG,MYC,0.005524271728019904
GEM<->HK,GEM,HK,0.005524271728019904
RICTOR<->XG,RICTOR,XG,0.005524271728019904
GAG<->HLA,GAG,HLA,0.005524271728019904
RICTOR<->WHITE,RICTOR,WHITE,0.005524271728019904
SKI<->XIAP,SKI,XIAP,0.005524271728019904
GA<->POLI,GA,POLI,0.005524271728019904
SKI<->VH,SKI,VH,0.005524271728019904
GEM<->MVD,GEM,MVD,0.005524271728019904
RICTOR<->SPIN,RICTOR,SPIN,0.005524271728019904
SKI<->WASH,SKI,WASH,0.005524271728019904
SKI<->WHITE,SKI,WHITE,0.005524271728019904
SKI<->XG,SKI,XG,0.005524271728019904
SKI<->ZA,SKI,ZA,0.005524271728019904
GAG<->GAL,GAG,GAL,0.005524271728019904
BID<->SCD,BID,SCD,0.005524271728019904
RICTOR<->SMN,RICTOR,SMN,0.005524271728019904
GEM<->NET,GEM,NET,0.005524271728019904
RICTOR<->SI,RICTOR,SI,0.005524271728019904
