,e1,e2,intensity
POLI<->REL,POLI,REL,0.005524271728019904
PRL<->STAR,PRL,STAR,0.005524271728019904
AFM<->POLI,AFM,POLI,0.005524271728019904
ACT<->ARCH,ACT,ARCH,0.005524271728019904
ABO<->AR,ABO,AR,0.005524271728019904
AFM<->INA,AFM,INA,0.005524271728019904
ACT<->CREM,ACT,CREM,0.005524271728019904
PILOT<->STAR,PILOT,STAR,0.005524271728019904
POL<->RELA,POL,RELA,0.005524271728019904
POL<->STAR,POL,STAR,0.005524271728019904
POL<->POLI,POL,POLI,0.005524271728019904
PROC<->SCT,PROC,SCT,0.005524271728019904
ACT<->RAN,ACT,RAN,0.005524271728019904
PROC<->TAT,PROC,TAT,0.005524271728019904
ABO<->APC,ABO,APC,0.005524271728019904
POL<->RAN,POL,RAN,0.005524271728019904
ACT<->EBP,ACT,EBP,0.005524271728019904
PILOT<->SI,PILOT,SI,0.005524271728019904
MCC<->MVD,MCC,MVD,0.005524271728019904
PILOT<->RAN,PILOT,RAN,0.005524271728019904
POLI<->VEGF,POLI,VEGF,0.005524271728019904
ABO<->AFM,ABO,AFM,0.005524271728019904
POLI<->TH,POLI,TH,0.005524271728019904
ACT<->INA,ACT,INA,0.005524271728019904
ABO<->BAD,ABO,BAD,0.005524271728019904
POLI<->TG,POLI,TG,0.005524271728019904
ACT<->RIG,ACT,RIG,0.005524271728019904
PRO<->RAN,PRO,RAN,0.005524271728019904
MB<->MSC,MB,MSC,0.005524271728019904
ACT<->NRF,ACT,NRF,0.005524271728019904
ACT<->POLI,ACT,POLI,0.005524271728019904
PILOT<->RELA,PILOT,RELA,0.005524271728019904
POL<->RIG,POL,RIG,0.005524271728019904
PRL<->SI,PRL,SI,0.005524271728019904
STAR<->TH,STAR,TH,0.005524271728019904
PILOT<->RIG,PILOT,RIG,0.005524271728019904
MB<->STAR,MB,STAR,0.005524271728019904
ACT<->RELA,ACT,RELA,0.005524271728019904
AFM<->RELA,AFM,RELA,0.005524271728019904
RIG<->TH,RIG,TH,0.005524271728019904
STAR<->TG,STAR,TG,0.005524271728019904
RELA<->VEGF,RELA,VEGF,0.005524271728019904
ADO<->NRF,ADO,NRF,0.005524271728019904
ADO<->PDF,ADO,PDF,0.005524271728019904
RELA<->ZA,RELA,ZA,0.005524271728019904
ADO<->POLI,ADO,POLI,0.005524271728019904
ADO<->RAN,ADO,RAN,0.005524271728019904
ADO<->RELA,ADO,RELA,0.005524271728019904
ADO<->RIG,ADO,RIG,0.005524271728019904
ADO<->SI,ADO,SI,0.005524271728019904
ADO<->STAR,ADO,STAR,0.005524271728019904
ABO<->MB,ABO,MB,0.005524271728019904
AE<->ARCH,AE,ARCH,0.005524271728019904
ABO<->EGFR,ABO,EGFR,0.005524271728019904
AE<->RIG,AE,RIG,0.005524271728019904
AE<->RELA,AE,RELA,0.005524271728019904
AE<->CF,AE,CF,0.005524271728019904
RELA<->WHITE,RELA,WHITE,0.005524271728019904
ABO<->MET,ABO,MET,0.005524271728019904
AE<->EBP,AE,EBP,0.005524271728019904
AE<->SI,AE,SI,0.005524271728019904
NRF<->PRL,NRF,PRL,0.005524271728019904
ABO<->PC,ABO,PC,0.005524271728019904
NRF<->POL,NRF,POL,0.005524271728019904
MET<->RIG,MET,RIG,0.005524271728019904
NRF<->PILOT,NRF,PILOT,0.005524271728019904
REL<->SI,REL,SI,0.005524271728019904
REL<->STAR,REL,STAR,0.005524271728019904
RELA<->REST,RELA,REST,0.005524271728019904
MET<->SI,MET,SI,0.005524271728019904
MET<->STAR,MET,STAR,0.005524271728019904
RELA<->S,RELA,S,0.005524271728019904
RELA<->TG,RELA,TG,0.005524271728019904
AE<->STAR,AE,STAR,0.005524271728019904
RELA<->TH,RELA,TH,0.005524271728019904
ADO<->MSC,ADO,MSC,0.005524271728019904
AE<->CREM,AE,CREM,0.005524271728019904
ABO<->MAX,ABO,MAX,0.005524271728019904
MET<->RELA,MET,RELA,0.005524271728019904
ABO<->GAL,ABO,GAL,0.005524271728019904
S<->STAR,S,STAR,0.005524271728019904
MSC<->WHITE,MSC,WHITE,0.005524271728019904
S<->SI,S,SI,0.005524271728019904
ABO<->GC,ABO,GC,0.005524271728019904
MSC<->TH,MSC,TH,0.005524271728019904
MSC<->TG,MSC,TG,0.005524271728019904
MSC<->S,MSC,S,0.005524271728019904
RIG<->ZA,RIG,ZA,0.005524271728019904
RIG<->WHITE,RIG,WHITE,0.005524271728019904
ABO<->HLA,ABO,HLA,0.005524271728019904
RIG<->VEGF,RIG,VEGF,0.005524271728019904
RIG<->S,RIG,S,0.005524271728019904
ABO<->HD,ABO,HD,0.005524271728019904
MSC<->REL,MSC,REL,0.005524271728019904
MSC<->PRO,MSC,PRO,0.005524271728019904
AE<->INA,AE,INA,0.005524271728019904
ABO<->KERATIN,ABO,KERATIN,0.005524271728019904
AE<->RAN,AE,RAN,0.005524271728019904
ABO<->KIT,ABO,KIT,0.005524271728019904
MHC<->PROC,MHC,PROC,0.005524271728019904
MHC<->PTH,MHC,PTH,0.005524271728019904
ABO<->MAF,ABO,MAF,0.005524271728019904
ABO<->END,ABO,END,0.005524271728019904
AE<->ERG,AE,ERG,0.005524271728019904
MUCIN<->REN,MUCIN,REN,0.005524271728019904
AE<->FH,AE,FH,0.005524271728019904
MUCIN<->PTH,MUCIN,PTH,0.005524271728019904
ABO<->ER,ABO,ER,0.005524271728019904
ABO<->ET,ABO,ET,0.005524271728019904
MUCIN<->PROC,MUCIN,PROC,0.005524271728019904
AE<->POLI,AE,POLI,0.005524271728019904
AE<->PDF,AE,PDF,0.005524271728019904
AE<->NRF,AE,NRF,0.005524271728019904
ABO<->GA,ABO,GA,0.005524271728019904
NRF<->PRO,NRF,PRO,0.005524271728019904
ADO<->INA,ADO,INA,0.005524271728019904
PDF<->S,PDF,S,0.005524271728019904
MAX<->STAR,MAX,STAR,0.005524271728019904
PDC<->STAR,PDC,STAR,0.005524271728019904
PDC<->SI,PDC,SI,0.005524271728019904
ABO<->S,ABO,S,0.005524271728019904
RAN<->S,RAN,S,0.005524271728019904
ABO<->CELL,ABO,CELL,0.005524271728019904
PDC<->RIG,PDC,RIG,0.005524271728019904
MCC<->SET,MCC,SET,0.005524271728019904
PDC<->RELA,PDC,RELA,0.005524271728019904
ABO<->COIL,ABO,COIL,0.005524271728019904
PDC<->RAN,PDC,RAN,0.005524271728019904
RAN<->TG,RAN,TG,0.005524271728019904
ABO<->CP,ABO,CP,0.005524271728019904
PDC<->POLI,PDC,POLI,0.005524271728019904
ADO<->CF,ADO,CF,0.005524271728019904
PDC<->PDF,PDC,PDF,0.005524271728019904
RAN<->REL,RAN,REL,0.005524271728019904
ADO<->ARCH,ADO,ARCH,0.005524271728019904
RAN<->TH,RAN,TH,0.005524271728019904
SI<->TG,SI,TG,0.005524271728019904
ABO<->VEGF,ABO,VEGF,0.005524271728019904
ABO<->TH,ABO,TH,0.005524271728019904
PDF<->REL,PDF,REL,0.005524271728019904
SI<->ZA,SI,ZA,0.005524271728019904
PTH<->RHO,PTH,RHO,0.005524271728019904
ABO<->TG,ABO,TG,0.005524271728019904
PDF<->PRO,PDF,PRO,0.005524271728019904
PDF<->PRL,PDF,PRL,0.005524271728019904
AFM<->FH,AFM,FH,0.005524271728019904
AFM<->ERG,AFM,ERG,0.005524271728019904
SI<->WHITE,SI,WHITE,0.005524271728019904
SI<->VEGF,SI,VEGF,0.005524271728019904
PDF<->PILOT,PDF,PILOT,0.005524271728019904
PTH<->TAT,PTH,TAT,0.005524271728019904
SI<->TH,SI,TH,0.005524271728019904
ADO<->CREM,ADO,CREM,0.005524271728019904
ABO<->REL,ABO,REL,0.005524271728019904
MET<->RAN,MET,RAN,0.005524271728019904
AFM<->CREM,AFM,CREM,0.005524271728019904
NRF<->ZA,NRF,ZA,0.005524271728019904
NRF<->WHITE,NRF,WHITE,0.005524271728019904
NRF<->TH,NRF,TH,0.005524271728019904
NRF<->TG,NRF,TG,0.005524271728019904
MET<->PDF,MET,PDF,0.005524271728019904
AFM<->CF,AFM,CF,0.005524271728019904
MET<->POLI,MET,POLI,0.005524271728019904
ADO<->FH,ADO,FH,0.005524271728019904
AFM<->ARCH,AFM,ARCH,0.005524271728019904
ABO<->POL,ABO,POL,0.005524271728019904
ABO<->PILOT,ABO,PILOT,0.005524271728019904
REL<->RELA,REL,RELA,0.005524271728019904
NRF<->REL,NRF,REL,0.005524271728019904
REL<->RIG,REL,RIG,0.005524271728019904
ABO<->PDC,ABO,PDC,0.005524271728019904
MET<->NRF,MET,NRF,0.005524271728019904
ABO<->PRL,ABO,PRL,0.005524271728019904
RAN<->VEGF,RAN,VEGF,0.005524271728019904
ADO<->ERG,ADO,ERG,0.005524271728019904
RAN<->WHITE,RAN,WHITE,0.005524271728019904
RAN<->ZA,RAN,ZA,0.005524271728019904
PC<->STAR,PC,STAR,0.005524271728019904
PC<->SI,PC,SI,0.005524271728019904
MCC<->UNKNOWN,MCC,UNKNOWN,0.005524271728019904
ADO<->EBP,ADO,EBP,0.005524271728019904
PC<->RIG,PC,RIG,0.005524271728019904
PC<->RELA,PC,RELA,0.005524271728019904
PC<->RAN,PC,RAN,0.005524271728019904
ABO<->PRO,ABO,PRO,0.005524271728019904
RIG<->TG,RIG,TG,0.005524271728019904
MET<->MSC,MET,MSC,0.005524271728019904
PC<->POLI,PC,POLI,0.005524271728019904
AFM<->EBP,AFM,EBP,0.005524271728019904
ABO<->DF,ABO,DF,0.005524271728019904
HD<->SI,HD,SI,0.005524271728019904
ABO<->ACT,ABO,ACT,0.005524271728019904
MAX<->SI,MAX,SI,0.005524271728019904
GC<->PDF,GC,PDF,0.005524271728019904
EBP<->HLA,EBP,HLA,0.005524271728019904
GAL<->POLI,GAL,POLI,0.005524271728019904
ASS<->CREM,ASS,CREM,0.005524271728019904
GAL<->PDF,GAL,PDF,0.005524271728019904
GAL<->NRF,GAL,NRF,0.005524271728019904
ASS<->EBP,ASS,EBP,0.005524271728019904
ASS<->ERG,ASS,ERG,0.005524271728019904
ASS<->FH,ASS,FH,0.005524271728019904
GAL<->INA,GAL,INA,0.005524271728019904
ASS<->INA,ASS,INA,0.005524271728019904
ASS<->JUN,ASS,JUN,0.005524271728019904
GA<->STAR,GA,STAR,0.005524271728019904
GA<->SI,GA,SI,0.005524271728019904
GA<->RIG,GA,RIG,0.005524271728019904
ASS<->MSC,ASS,MSC,0.005524271728019904
GAL<->RAN,GAL,RAN,0.005524271728019904
ASS<->CF,ASS,CF,0.005524271728019904
GAL<->RELA,GAL,RELA,0.005524271728019904
GC<->INA,GC,INA,0.005524271728019904
EBP<->END,EBP,END,0.005524271728019904
EBP<->ER,EBP,ER,0.005524271728019904
GC<->MSC,GC,MSC,0.005524271728019904
ARCH<->TG,ARCH,TG,0.005524271728019904
ARCH<->TH,ARCH,TH,0.005524271728019904
EBP<->ET,EBP,ET,0.005524271728019904
EBP<->GA,EBP,GA,0.005524271728019904
GAL<->SI,GAL,SI,0.005524271728019904
EBP<->GAL,EBP,GAL,0.005524271728019904
EBP<->GC,EBP,GC,0.005524271728019904
ARCH<->WHITE,ARCH,WHITE,0.005524271728019904
ARCH<->ZA,ARCH,ZA,0.005524271728019904
CAST<->MUCIN,CAST,MUCIN,0.005524271728019904
EBP<->HD,EBP,HD,0.005524271728019904
GA<->RELA,GA,RELA,0.005524271728019904
EBP<->KERATIN,EBP,KERATIN,0.005524271728019904
GA<->RAN,GA,RAN,0.005524271728019904
ASS<->STAR,ASS,STAR,0.005524271728019904
FH<->TG,FH,TG,0.005524271728019904
ASS<->RELA,ASS,RELA,0.005524271728019904
FH<->S,FH,S,0.005524271728019904
ASS<->RIG,ASS,RIG,0.005524271728019904
FH<->REL,FH,REL,0.005524271728019904
ASS<->SI,ASS,SI,0.005524271728019904
FH<->PRO,FH,PRO,0.005524271728019904
FH<->VEGF,FH,VEGF,0.005524271728019904
FH<->PRL,FH,PRL,0.005524271728019904
FH<->POL,FH,POL,0.005524271728019904
FH<->PDC,FH,PDC,0.005524271728019904
FH<->PC,FH,PC,0.005524271728019904
FH<->MET,FH,MET,0.005524271728019904
EBP<->PC,EBP,PC,0.005524271728019904
FH<->TH,FH,TH,0.005524271728019904
EBP<->MET,EBP,MET,0.005524271728019904
EBP<->KIT,EBP,KIT,0.005524271728019904
ASS<->PDF,ASS,PDF,0.005524271728019904
GA<->POLI,GA,POLI,0.005524271728019904
GA<->PDF,GA,PDF,0.005524271728019904
GA<->NRF,GA,NRF,0.005524271728019904
CAST<->MHC,CAST,MHC,0.005524271728019904
ASS<->NRF,ASS,NRF,0.005524271728019904
GA<->MSC,GA,MSC,0.005524271728019904
GA<->JUN,GA,JUN,0.005524271728019904
FH<->WHITE,FH,WHITE,0.005524271728019904
GA<->INA,GA,INA,0.005524271728019904
ASS<->POLI,ASS,POLI,0.005524271728019904
EBP<->MAX,EBP,MAX,0.005524271728019904
EBP<->MB,EBP,MB,0.005524271728019904
ASS<->RAN,ASS,RAN,0.005524271728019904
FH<->ZA,FH,ZA,0.005524271728019904
GC<->NRF,GC,NRF,0.005524271728019904
EBP<->EMB,EBP,EMB,0.005524271728019904
FH<->MAX,FH,MAX,0.005524271728019904
EBP<->EGFR,EBP,EGFR,0.005524271728019904
DF<->INA,DF,INA,0.005524271728019904
DF<->MSC,DF,MSC,0.005524271728019904
CAT<->FH,CAT,FH,0.005524271728019904
CAT<->ERG,CAT,ERG,0.005524271728019904
DF<->NRF,DF,NRF,0.005524271728019904
DF<->PDF,DF,PDF,0.005524271728019904
DF<->POLI,DF,POLI,0.005524271728019904
ARCH<->END,ARCH,END,0.005524271728019904
ARCH<->ER,ARCH,ER,0.005524271728019904
ARCH<->ET,ARCH,ET,0.005524271728019904
ARCH<->GAL,ARCH,GAL,0.005524271728019904
ARCH<->GC,ARCH,GC,0.005524271728019904
DF<->RAN,DF,RAN,0.005524271728019904
ARCH<->HD,ARCH,HD,0.005524271728019904
CAT<->EBP,CAT,EBP,0.005524271728019904
ARCH<->DF,ARCH,DF,0.005524271728019904
CAT<->INA,CAT,INA,0.005524271728019904
ARCH<->CP,ARCH,CP,0.005524271728019904
AR<->SI,AR,SI,0.005524271728019904
DF<->FH,DF,FH,0.005524271728019904
AR<->RAN,AR,RAN,0.005524271728019904
AR<->RELA,AR,RELA,0.005524271728019904
AR<->RIG,AR,RIG,0.005524271728019904
HAL<->PTH,HAL,PTH,0.005524271728019904
HAL<->PROC,HAL,PROC,0.005524271728019904
AR<->STAR,AR,STAR,0.005524271728019904
ARCH<->CELL,ARCH,CELL,0.005524271728019904
ARCH<->ASS,ARCH,ASS,0.005524271728019904
HAL<->LPO,HAL,LPO,0.005524271728019904
ARCH<->BAD,ARCH,BAD,0.005524271728019904
ARCH<->BLM,ARCH,BLM,0.005524271728019904
ARCH<->CAT,ARCH,CAT,0.005524271728019904
ARCH<->CEL,ARCH,CEL,0.005524271728019904
GTT<->MCC,GTT,MCC,0.005524271728019904
DF<->RELA,DF,RELA,0.005524271728019904
DF<->RIG,DF,RIG,0.005524271728019904
ARCH<->PRO,ARCH,PRO,0.005524271728019904
GRP<->IMPACT,GRP,IMPACT,0.005524271728019904
CAST<->PR,CAST,PR,0.005524271728019904
GRP<->HGF,GRP,HGF,0.005524271728019904
GRP<->HAL,GRP,HAL,0.005524271728019904
ARCH<->POL,ARCH,POL,0.005524271728019904
ARCH<->PRL,ARCH,PRL,0.005524271728019904
GC<->STAR,GC,STAR,0.005524271728019904
GRP<->MHC,GRP,MHC,0.005524271728019904
GC<->SI,GC,SI,0.005524271728019904
ARCH<->REL,ARCH,REL,0.005524271728019904
GC<->RIG,GC,RIG,0.005524271728019904
GC<->RELA,GC,RELA,0.005524271728019904
GC<->RAN,GC,RAN,0.005524271728019904
ARCH<->S,ARCH,S,0.005524271728019904
ARCH<->PC,ARCH,PC,0.005524271728019904
DO<->PROC,DO,PROC,0.005524271728019904
ARCH<->HLA,ARCH,HLA,0.005524271728019904
END<->FH,END,FH,0.005524271728019904
DF<->SI,DF,SI,0.005524271728019904
DF<->STAR,DF,STAR,0.005524271728019904
ARCH<->KIT,ARCH,KIT,0.005524271728019904
CAT<->CREM,CAT,CREM,0.005524271728019904
CAT<->CF,CAT,CF,0.005524271728019904
ARCH<->MAX,ARCH,MAX,0.005524271728019904
GRP<->TAT,GRP,TAT,0.005524271728019904
GRP<->MUCIN,GRP,MUCIN,0.005524271728019904
ARCH<->MET,ARCH,MET,0.005524271728019904
DO<->GRP,DO,GRP,0.005524271728019904
CAST<->TAT,CAST,TAT,0.005524271728019904
CAST<->SCT,CAST,SCT,0.005524271728019904
DO<->LPO,DO,LPO,0.005524271728019904
CAST<->RHO,CAST,RHO,0.005524271728019904
FH<->MB,FH,MB,0.005524271728019904
FH<->MAF,FH,MAF,0.005524271728019904
DF<->ERG,DF,ERG,0.005524271728019904
BLM<->STAR,BLM,STAR,0.005524271728019904
EGFR<->RELA,EGFR,RELA,0.005524271728019904
BLM<->RAN,BLM,RAN,0.005524271728019904
ER<->STAR,ER,STAR,0.005524271728019904
ER<->SI,ER,SI,0.005524271728019904
EGFR<->RIG,EGFR,RIG,0.005524271728019904
ER<->RIG,ER,RIG,0.005524271728019904
EGFR<->SI,EGFR,SI,0.005524271728019904
ER<->RELA,ER,RELA,0.005524271728019904
ER<->RAN,ER,RAN,0.005524271728019904
EGFR<->STAR,EGFR,STAR,0.005524271728019904
EMB<->ERG,EMB,ERG,0.005524271728019904
ER<->POLI,ER,POLI,0.005524271728019904
EMB<->FH,EMB,FH,0.005524271728019904
ER<->PDF,ER,PDF,0.005524271728019904
ER<->NRF,ER,NRF,0.005524271728019904
ERG<->ET,ERG,ET,0.005524271728019904
ERG<->GA,ERG,GA,0.005524271728019904
BLM<->RELA,BLM,RELA,0.005524271728019904
ERG<->KIT,ERG,KIT,0.005524271728019904
EGFR<->PDF,EGFR,PDF,0.005524271728019904
EGFR<->POLI,EGFR,POLI,0.005524271728019904
ERG<->MET,ERG,MET,0.005524271728019904
ERG<->MB,ERG,MB,0.005524271728019904
ERG<->MAX,ERG,MAX,0.005524271728019904
ERG<->MAF,ERG,MAF,0.005524271728019904
ERG<->KERATIN,ERG,KERATIN,0.005524271728019904
ERG<->GAL,ERG,GAL,0.005524271728019904
BAK<->MUCIN,BAK,MUCIN,0.005524271728019904
BLM<->RIG,BLM,RIG,0.005524271728019904
ERG<->HLA,ERG,HLA,0.005524271728019904
ERG<->HD,ERG,HD,0.005524271728019904
EGFR<->RAN,EGFR,RAN,0.005524271728019904
ERG<->GC,ERG,GC,0.005524271728019904
BAK<->PR,BAK,PR,0.005524271728019904
BLM<->POLI,BLM,POLI,0.005524271728019904
BLM<->NRF,BLM,NRF,0.005524271728019904
END<->MSC,END,MSC,0.005524271728019904
END<->RAN,END,RAN,0.005524271728019904
END<->POLI,END,POLI,0.005524271728019904
END<->PDF,END,PDF,0.005524271728019904
END<->NRF,END,NRF,0.005524271728019904
EMB<->RAN,EMB,RAN,0.005524271728019904
EMB<->RELA,EMB,RELA,0.005524271728019904
EMB<->RIG,EMB,RIG,0.005524271728019904
EMB<->POLI,EMB,POLI,0.005524271728019904
BLM<->CREM,BLM,CREM,0.005524271728019904
EMB<->SI,EMB,SI,0.005524271728019904
END<->JUN,END,JUN,0.005524271728019904
END<->INA,END,INA,0.005524271728019904
EMB<->STAR,EMB,STAR,0.005524271728019904
BLM<->CF,BLM,CF,0.005524271728019904
BLM<->EBP,BLM,EBP,0.005524271728019904
END<->RELA,END,RELA,0.005524271728019904
EMB<->INA,EMB,INA,0.005524271728019904
BLM<->ERG,BLM,ERG,0.005524271728019904
ER<->MSC,ER,MSC,0.005524271728019904
BLM<->INA,BLM,INA,0.005524271728019904
BLM<->FH,BLM,FH,0.005524271728019904
EMB<->NRF,EMB,NRF,0.005524271728019904
ER<->INA,ER,INA,0.005524271728019904
BAK<->RHO,BAK,RHO,0.005524271728019904
EMB<->PDF,EMB,PDF,0.005524271728019904
END<->RIG,END,RIG,0.005524271728019904
ER<->FH,ER,FH,0.005524271728019904
ER<->ERG,ER,ERG,0.005524271728019904
BAK<->SCT,BAK,SCT,0.005524271728019904
BAK<->TAT,BAK,TAT,0.005524271728019904
END<->STAR,END,STAR,0.005524271728019904
END<->SI,END,SI,0.005524271728019904
BLM<->SI,BLM,SI,0.005524271728019904
BAK<->MHC,BAK,MHC,0.005524271728019904
FH<->KERATIN,FH,KERATIN,0.005524271728019904
ERG<->PC,ERG,PC,0.005524271728019904
FAP<->LPO,FAP,LPO,0.005524271728019904
BAD<->NRF,BAD,NRF,0.005524271728019904
BAD<->PDF,BAD,PDF,0.005524271728019904
BAD<->POLI,BAD,POLI,0.005524271728019904
EBP<->REL,EBP,REL,0.005524271728019904
FAP<->GRP,FAP,GRP,0.005524271728019904
BAD<->RAN,BAD,RAN,0.005524271728019904
BAD<->RELA,BAD,RELA,0.005524271728019904
BAD<->RIG,BAD,RIG,0.005524271728019904
ET<->STAR,ET,STAR,0.005524271728019904
ET<->SI,ET,SI,0.005524271728019904
BAD<->SI,BAD,SI,0.005524271728019904
ET<->RIG,ET,RIG,0.005524271728019904
BAD<->STAR,BAD,STAR,0.005524271728019904
ET<->RELA,ET,RELA,0.005524271728019904
BAD<->MSC,BAD,MSC,0.005524271728019904
BAD<->INA,BAD,INA,0.005524271728019904
CAST<->LAT,CAST,LAT,0.005524271728019904
FH<->GC,FH,GC,0.005524271728019904
EBP<->PILOT,EBP,PILOT,0.005524271728019904
FH<->HLA,FH,HLA,0.005524271728019904
EBP<->POL,EBP,POL,0.005524271728019904
FH<->HD,FH,HD,0.005524271728019904
EBP<->PRL,EBP,PRL,0.005524271728019904
EBP<->PRO,EBP,PRO,0.005524271728019904
FH<->GAL,FH,GAL,0.005524271728019904
BAD<->FH,BAD,FH,0.005524271728019904
FH<->GA,FH,GA,0.005524271728019904
BAD<->CF,BAD,CF,0.005524271728019904
BAD<->CREM,BAD,CREM,0.005524271728019904
BAD<->EBP,BAD,EBP,0.005524271728019904
FAP<->PROC,FAP,PROC,0.005524271728019904
BAD<->ERG,BAD,ERG,0.005524271728019904
CAST<->IMPACT,CAST,IMPACT,0.005524271728019904
ET<->RAN,ET,RAN,0.005524271728019904
EBP<->S,EBP,S,0.005524271728019904
ERG<->S,ERG,S,0.005524271728019904
ERG<->WHITE,ERG,WHITE,0.005524271728019904
ERG<->VEGF,ERG,VEGF,0.005524271728019904
EGFR<->FH,EGFR,FH,0.005524271728019904
CAST<->DO,CAST,DO,0.005524271728019904
ERG<->TH,ERG,TH,0.005524271728019904
ERG<->TG,ERG,TG,0.005524271728019904
ERG<->REL,ERG,REL,0.005524271728019904
BAK<->HGF,BAK,HGF,0.005524271728019904
BAK<->LAT,BAK,LAT,0.005524271728019904
EGFR<->INA,EGFR,INA,0.005524271728019904
ERG<->PRO,ERG,PRO,0.005524271728019904
ERG<->PRL,ERG,PRL,0.005524271728019904
ERG<->POL,ERG,POL,0.005524271728019904
ERG<->PILOT,ERG,PILOT,0.005524271728019904
ERG<->ZA,ERG,ZA,0.005524271728019904
ET<->FH,ET,FH,0.005524271728019904
AFM<->RIG,AFM,RIG,0.005524271728019904
BAK<->DO,BAK,DO,0.005524271728019904
ET<->POLI,ET,POLI,0.005524271728019904
ET<->PDF,ET,PDF,0.005524271728019904
CAST<->HGF,CAST,HGF,0.005524271728019904
ET<->NRF,ET,NRF,0.005524271728019904
EBP<->TG,EBP,TG,0.005524271728019904
EBP<->TH,EBP,TH,0.005524271728019904
EBP<->WHITE,EBP,WHITE,0.005524271728019904
EGFR<->ERG,EGFR,ERG,0.005524271728019904
EBP<->ZA,EBP,ZA,0.005524271728019904
CAST<->HAL,CAST,HAL,0.005524271728019904
ET<->INA,ET,INA,0.005524271728019904
BAK<->FAP,BAK,FAP,0.005524271728019904
CAST<->FAP,CAST,FAP,0.005524271728019904
BAK<->HAL,BAK,HAL,0.005524271728019904
CAT<->MSC,CAT,MSC,0.005524271728019904
ARCH<->MB,ARCH,MB,0.005524271728019904
INA<->WHITE,INA,WHITE,0.005524271728019904
COIL<->SI,COIL,SI,0.005524271728019904
KERATIN<->SI,KERATIN,SI,0.005524271728019904
KERATIN<->RIG,KERATIN,RIG,0.005524271728019904
CELL<->EBP,CELL,EBP,0.005524271728019904
COIL<->RELA,COIL,RELA,0.005524271728019904
KERATIN<->RELA,KERATIN,RELA,0.005524271728019904
KERATIN<->RAN,KERATIN,RAN,0.005524271728019904
COIL<->RIG,COIL,RIG,0.005524271728019904
COIL<->STAR,COIL,STAR,0.005524271728019904
CF<->TH,CF,TH,0.005524271728019904
KERATIN<->POLI,KERATIN,POLI,0.005524271728019904
CP<->CREM,CP,CREM,0.005524271728019904
KERATIN<->PDF,KERATIN,PDF,0.005524271728019904
KERATIN<->NRF,KERATIN,NRF,0.005524271728019904
CELL<->CF,CELL,CF,0.005524271728019904
CP<->EBP,CP,EBP,0.005524271728019904
CP<->ERG,CP,ERG,0.005524271728019904
KERATIN<->STAR,KERATIN,STAR,0.005524271728019904
COIL<->POLI,COIL,POLI,0.005524271728019904
COIL<->PDF,COIL,PDF,0.005524271728019904
CELL<->ERG,CELL,ERG,0.005524271728019904
KIT<->STAR,KIT,STAR,0.005524271728019904
KIT<->SI,KIT,SI,0.005524271728019904
KIT<->RIG,KIT,RIG,0.005524271728019904
KIT<->RAN,KIT,RAN,0.005524271728019904
CF<->WHITE,CF,WHITE,0.005524271728019904
CF<->ZA,CF,ZA,0.005524271728019904
COIL<->CREM,COIL,CREM,0.005524271728019904
KIT<->POLI,KIT,POLI,0.005524271728019904
KIT<->PDF,KIT,PDF,0.005524271728019904
AID<->MCC,AID,MCC,0.005524271728019904
KIT<->NRF,KIT,NRF,0.005524271728019904
CELL<->INA,CELL,INA,0.005524271728019904
COIL<->ERG,COIL,ERG,0.005524271728019904
COIL<->INA,COIL,INA,0.005524271728019904
CELL<->FH,CELL,FH,0.005524271728019904
CP<->FH,CP,FH,0.005524271728019904
CEL<->STAR,CEL,STAR,0.005524271728019904
CEL<->SI,CEL,SI,0.005524271728019904
INA<->PRO,INA,PRO,0.005524271728019904
ALPP<->MCC,ALPP,MCC,0.005524271728019904
INA<->POL,INA,POL,0.005524271728019904
INA<->PILOT,INA,PILOT,0.005524271728019904
CP<->POLI,CP,POLI,0.005524271728019904
INA<->PDC,INA,PDC,0.005524271728019904
INA<->PC,INA,PC,0.005524271728019904
CP<->RAN,CP,RAN,0.005524271728019904
CP<->RELA,CP,RELA,0.005524271728019904
INA<->MET,INA,MET,0.005524271728019904
INA<->MB,INA,MB,0.005524271728019904
INA<->MAX,INA,MAX,0.005524271728019904
INA<->MAF,INA,MAF,0.005524271728019904
INA<->KIT,INA,KIT,0.005524271728019904
INA<->KERATIN,INA,KERATIN,0.005524271728019904
CP<->RIG,CP,RIG,0.005524271728019904
INA<->PRL,INA,PRL,0.005524271728019904
CEL<->NRF,CEL,NRF,0.005524271728019904
CEL<->RIG,CEL,RIG,0.005524271728019904
CP<->PDF,CP,PDF,0.005524271728019904
JUN<->REL,JUN,REL,0.005524271728019904
CEL<->RELA,CEL,RELA,0.005524271728019904
CP<->INA,CP,INA,0.005524271728019904
INA<->ZA,INA,ZA,0.005524271728019904
DF<->EBP,DF,EBP,0.005524271728019904
INA<->VEGF,INA,VEGF,0.005524271728019904
CEL<->RAN,CEL,RAN,0.005524271728019904
INA<->TH,INA,TH,0.005524271728019904
INA<->TG,INA,TG,0.005524271728019904
CP<->MSC,CP,MSC,0.005524271728019904
INA<->S,INA,S,0.005524271728019904
CEL<->POLI,CEL,POLI,0.005524271728019904
INA<->REL,INA,REL,0.005524271728019904
CP<->NRF,CP,NRF,0.005524271728019904
