,e1,e2,intensity
ATRX<->PRL,ATRX,PRL,0.005524271728019909
ATRX<->POLI,ATRX,POLI,0.005524271728019909
DAP<->SI,DAP,SI,0.005524271728019909
ATRX<->OAT,ATRX,OAT,0.005524271728019909
MVD<->TTK,MVD,TTK,0.005524271728019909
GFAP<->INA,GFAP,INA,0.005524271728019909
MVD<->UCN,MVD,UCN,0.005524271728019909
ABR<->DBT,ABR,DBT,0.005524271728019909
ATRX<->PALM,ATRX,PALM,0.005524271728019909
STRAP<->YWHAE,STRAP,YWHAE,0.005524271728019909
ATRX<->ORF,ATRX,ORF,0.005524271728019909
ATRX<->IGH,ATRX,IGH,0.005524271728019909
MYB<->SHH,MYB,SHH,0.005524271728019909
MYB<->SI,MYB,SI,0.005524271728019909
ATRX<->CROP,ATRX,CROP,0.005524271728019909
ATRX<->EPO,ATRX,EPO,0.005524271728019909
ABR<->MLL,ABR,MLL,0.005524271728019909
MYC<->OAT,MYC,OAT,0.005524271728019909
MYC<->ORF,MYC,ORF,0.005524271728019909
ABR<->MTOR,ABR,MTOR,0.005524271728019909
MYC<->PALM,MYC,PALM,0.005524271728019909
ABR<->MYB,ABR,MYB,0.005524271728019909
ATRX<->CPE,ATRX,CPE,0.005524271728019909
ABR<->LIFR,ABR,LIFR,0.005524271728019909
ABR<->NANOG,ABR,NANOG,0.005524271728019909
ER<->PURG,ER,PURG,0.005524271728019909
ATRX<->BRAF,ATRX,BRAF,0.005524271728019909
ATM<->WHITE,ATM,WHITE,0.005524271728019909
MYC<->POLE,MYC,POLE,0.005524271728019909
MYC<->POLI,MYC,POLI,0.005524271728019909
DAP<->TH,DAP,TH,0.005524271728019909
MYC<->NANOG,MYC,NANOG,0.005524271728019909
ABR<->KY,ABR,KY,0.005524271728019909
MYB<->SMO,MYB,SMO,0.005524271728019909
ABR<->IGH,ABR,IGH,0.005524271728019909
MYB<->SPIN,MYB,SPIN,0.005524271728019909
ATRX<->HTERT,ATRX,HTERT,0.005524271728019909
MYB<->SRC,MYB,SRC,0.005524271728019909
ABR<->HEEL,ABR,HEEL,0.005524271728019909
ABR<->HTERT,ABR,HTERT,0.005524271728019909
ATRX<->HGF,ATRX,HGF,0.005524271728019909
MYB<->STRAP,MYB,STRAP,0.005524271728019909
MYB<->TH,MYB,TH,0.005524271728019909
ER<->RAGE,ER,RAGE,0.005524271728019909
GFAP<->GGT,GFAP,GGT,0.005524271728019909
STRAP<->TANK,STRAP,TANK,0.005524271728019909
ATRX<->GGT,ATRX,GGT,0.005524271728019909
MYB<->UNKNOWN,MYB,UNKNOWN,0.005524271728019909
ER<->RET,ER,RET,0.005524271728019909
MYB<->WHITE,MYB,WHITE,0.005524271728019909
ATRX<->GCA,ATRX,GCA,0.005524271728019909
ATM<->SI,ATM,SI,0.005524271728019909
ORF<->SA,ORF,SA,0.005524271728019909
ACT<->WIRE,ACT,WIRE,0.005524271728019909
POLI<->SHH,POLI,SHH,0.005524271728019909
RAGE<->TCR,RAGE,TCR,0.005524271728019909
DTL<->SRM,DTL,SRM,0.005524271728019909
PR<->PRL,PR,PRL,0.005524271728019909
AFP<->PREB,AFP,PREB,0.005524271728019909
AID<->UCN,AID,UCN,0.005524271728019909
RAGE<->SST,RAGE,SST,0.005524271728019909
AID<->TTK,AID,TTK,0.005524271728019909
AFP<->PROLACTIN,AFP,PROLACTIN,0.005524271728019909
EMD<->RET,EMD,RET,0.005524271728019909
RAGE<->SMO,RAGE,SMO,0.005524271728019909
RAGE<->SI,RAGE,SI,0.005524271728019909
GGT<->MVD,GGT,MVD,0.005524271728019909
PR<->RAGE,PR,RAGE,0.005524271728019909
RAGE<->SHH,RAGE,SHH,0.005524271728019909
PR<->RET,PR,RET,0.005524271728019909
AID<->TANK,AID,TANK,0.005524271728019909
RAGE<->SET,RAGE,SET,0.005524271728019909
RAGE<->S,RAGE,S,0.005524271728019909
AID<->SRM,AID,SRM,0.005524271728019909
EMD<->SPOP,EMD,SPOP,0.005524271728019909
POLI<->WHITE,POLI,WHITE,0.005524271728019909
POLI<->UNKNOWN,POLI,UNKNOWN,0.005524271728019909
DTL<->SPOP,DTL,SPOP,0.005524271728019909
POLI<->SMN,POLI,SMN,0.005524271728019909
POLI<->SMO,POLI,SMO,0.005524271728019909
POLI<->SPIN,POLI,SPIN,0.005524271728019909
AFP<->PILOT,AFP,PILOT,0.005524271728019909
POLI<->SRC,POLI,SRC,0.005524271728019909
POLI<->SST,POLI,SST,0.005524271728019909
POLI<->STRAP,POLI,STRAP,0.005524271728019909
POLI<->SUFU,POLI,SUFU,0.005524271728019909
POLI<->TCR,POLI,TCR,0.005524271728019909
AID<->XK,AID,XK,0.005524271728019909
RAGE<->UNKNOWN,RAGE,UNKNOWN,0.005524271728019909
POLI<->TG,POLI,TG,0.005524271728019909
POLI<->TH,POLI,TH,0.005524271728019909
EMD<->SRM,EMD,SRM,0.005524271728019909
POLI<->TPA,POLI,TPA,0.005524271728019909
RAGE<->TPA,RAGE,TPA,0.005524271728019909
RAGE<->TG,RAGE,TG,0.005524271728019909
AID<->YWHAE,AID,YWHAE,0.005524271728019909
RAGE<->RHO,RAGE,RHO,0.005524271728019909
AID<->SRI,AID,SRI,0.005524271728019909
RAGE<->REST,RAGE,REST,0.005524271728019909
PREB<->RHOA,PREB,RHOA,0.005524271728019909
AFP<->SRC,AFP,SRC,0.005524271728019909
AID<->OAT,AID,OAT,0.005524271728019909
PREB<->PURG,PREB,PURG,0.005524271728019909
AFP<->STRAP,AFP,STRAP,0.005524271728019909
AFP<->TERT,AFP,TERT,0.005524271728019909
PREB<->RET,PREB,RET,0.005524271728019909
EGF<->INA,EGF,INA,0.005524271728019909
AFP<->TG,AFP,TG,0.005524271728019909
AID<->NANOG,AID,NANOG,0.005524271728019909
AID<->PALM,AID,PALM,0.005524271728019909
AID<->MYB,AID,MYB,0.005524271728019909
AID<->MTOR,AID,MTOR,0.005524271728019909
PREB<->SCT,PREB,SCT,0.005524271728019909
AFP<->TH,AFP,TH,0.005524271728019909
GAG<->GPCR,GAG,GPCR,0.005524271728019909
GAG<->HLA,GAG,HLA,0.005524271728019909
AFP<->UNKNOWN,AFP,UNKNOWN,0.005524271728019909
AID<->MGMT,AID,MGMT,0.005524271728019909
AID<->ORF,AID,ORF,0.005524271728019909
AFP<->SPIN,AFP,SPIN,0.005524271728019909
RAGE<->REL,RAGE,REL,0.005524271728019909
AFP<->SI,AFP,SI,0.005524271728019909
AID<->SPOP,AID,SPOP,0.005524271728019909
AID<->SCT,AID,SCT,0.005524271728019909
PR<->SPOP,PR,SPOP,0.005524271728019909
PR<->SRM,PR,SRM,0.005524271728019909
AID<->RHOA,AID,RHOA,0.005524271728019909
PZP<->UNKNOWN,PZP,UNKNOWN,0.005524271728019909
AID<->RET,AID,RET,0.005524271728019909
AFP<->SET,AFP,SET,0.005524271728019909
EMD<->PRL,EMD,PRL,0.005524271728019909
AFP<->SMO,AFP,SMO,0.005524271728019909
AID<->PURG,AID,PURG,0.005524271728019909
AID<->PRL,AID,PRL,0.005524271728019909
EGF<->GGT,EGF,GGT,0.005524271728019909
AID<->POLI,AID,POLI,0.005524271728019909
GAG<->GC,GAG,GC,0.005524271728019909
AID<->POLE,AID,POLE,0.005524271728019909
EMD<->POLI,EMD,POLI,0.005524271728019909
PREB<->PRL,PREB,PRL,0.005524271728019909
POLI<->SI,POLI,SI,0.005524271728019909
POLI<->SET,POLI,SET,0.005524271728019909
NVL<->SCT,NVL,SCT,0.005524271728019909
APC<->BRAF,APC,BRAF,0.005524271728019909
PML<->RAGE,PML,RAGE,0.005524271728019909
PML<->RET,PML,RET,0.005524271728019909
AFP<->GPCR,AFP,GPCR,0.005524271728019909
DTL<->POLI,DTL,POLI,0.005524271728019909
REL<->RHOA,REL,RHOA,0.005524271728019909
APC<->SRM,APC,SRM,0.005524271728019909
PML<->SPOP,PML,SPOP,0.005524271728019909
APC<->SPOP,APC,SPOP,0.005524271728019909
PML<->SRM,PML,SRM,0.005524271728019909
APC<->RET,APC,RET,0.005524271728019909
REL<->RET,REL,RET,0.005524271728019909
END<->GAG,END,GAG,0.005524271728019909
AFP<->HLA,AFP,HLA,0.005524271728019909
APC<->PRL,APC,PRL,0.005524271728019909
APC<->POLI,APC,POLI,0.005524271728019909
GA<->SPOP,GA,SPOP,0.005524271728019909
PML<->UCN,PML,UCN,0.005524271728019909
DTL<->PRL,DTL,PRL,0.005524271728019909
PML<->XK,PML,XK,0.005524271728019909
AFP<->FLT,AFP,FLT,0.005524271728019909
PML<->PRL,PML,PRL,0.005524271728019909
REL<->SPOP,REL,SPOP,0.005524271728019909
AFP<->COPE,AFP,COPE,0.005524271728019909
APP<->GA,APP,GA,0.005524271728019909
GA<->RAGE,GA,RAGE,0.005524271728019909
REST<->SPOP,REST,SPOP,0.005524271728019909
GA<->RET,GA,RET,0.005524271728019909
PKM<->SRM,PKM,SRM,0.005524271728019909
END<->IGH,END,IGH,0.005524271728019909
DTL<->NOV,DTL,NOV,0.005524271728019909
REST<->RET,REST,RET,0.005524271728019909
END<->HTERT,END,HTERT,0.005524271728019909
REL<->SRM,REL,SRM,0.005524271728019909
END<->HGF,END,HGF,0.005524271728019909
APP<->BSG,APP,BSG,0.005524271728019909
AFP<->CW,AFP,CW,0.005524271728019909
END<->HCR,END,HCR,0.005524271728019909
PML<->POLI,PML,POLI,0.005524271728019909
AFP<->END,AFP,END,0.005524271728019909
END<->GGT,END,GGT,0.005524271728019909
END<->GCA,END,GCA,0.005524271728019909
APC<->MLL,APC,MLL,0.005524271728019909
POLE<->PREB,POLE,PREB,0.005524271728019909
AFP<->HUD,AFP,HUD,0.005524271728019909
APC<->CROP,APC,CROP,0.005524271728019909
AFP<->MVD,AFP,MVD,0.005524271728019909
AFP<->MYC,AFP,MYC,0.005524271728019909
AFP<->NGFR,AFP,NGFR,0.005524271728019909
POLI<->PROLACTIN,POLI,PROLACTIN,0.005524271728019909
POLI<->PTC,POLI,PTC,0.005524271728019909
POLI<->PTCH,POLI,PTCH,0.005524271728019909
RD<->RET,RD,RET,0.005524271728019909
AFP<->PAH,AFP,PAH,0.005524271728019909
RAGE<->WHITE,RAGE,WHITE,0.005524271728019909
POLI<->PREB,POLI,PREB,0.005524271728019909
POLI<->RD,POLI,RD,0.005524271728019909
POLI<->REL,POLI,REL,0.005524271728019909
POLI<->REST,POLI,REST,0.005524271728019909
RAGE<->WASH,RAGE,WASH,0.005524271728019909
POLI<->RHO,POLI,RHO,0.005524271728019909
POLI<->RIG,POLI,RIG,0.005524271728019909
POLI<->S,POLI,S,0.005524271728019909
POLI<->SA,POLI,SA,0.005524271728019909
AFP<->MSC,AFP,MSC,0.005524271728019909
POLI<->PR,POLI,PR,0.005524271728019909
POLE<->PROLACTIN,POLE,PROLACTIN,0.005524271728019909
APC<->IGH,APC,IGH,0.005524271728019909
APC<->LUM,APC,LUM,0.005524271728019909
GA<->SRM,GA,SRM,0.005524271728019909
END<->EPO,END,EPO,0.005524271728019909
DTL<->RET,DTL,RET,0.005524271728019909
AFP<->MET,AFP,MET,0.005524271728019909
POLE<->SI,POLE,SI,0.005524271728019909
POLE<->SMO,POLE,SMO,0.005524271728019909
POLE<->SPIN,POLE,SPIN,0.005524271728019909
POLE<->SRC,POLE,SRC,0.005524271728019909
AFP<->MPI,AFP,MPI,0.005524271728019909
POLE<->STRAP,POLE,STRAP,0.005524271728019909
RD<->SRM,RD,SRM,0.005524271728019909
POLE<->TH,POLE,TH,0.005524271728019909
APC<->GGT,APC,GGT,0.005524271728019909
AFP<->MIP,AFP,MIP,0.005524271728019909
RD<->SPOP,RD,SPOP,0.005524271728019909
POLE<->UNKNOWN,POLE,UNKNOWN,0.005524271728019909
POLE<->WHITE,POLE,WHITE,0.005524271728019909
GAG<->HUD,GAG,HUD,0.005524271728019909
PREB<->SPOP,PREB,SPOP,0.005524271728019909
AID<->LUM,AID,LUM,0.005524271728019909
PREB<->SRI,PREB,SRI,0.005524271728019909
AGT<->RET,AGT,RET,0.005524271728019909
AGA<->PREB,AGA,PREB,0.005524271728019909
PROLACTIN<->RAGE,PROLACTIN,RAGE,0.005524271728019909
AGT<->RAGE,AGT,RAGE,0.005524271728019909
AGA<->PROLACTIN,AGA,PROLACTIN,0.005524271728019909
EGF<->SPOP,EGF,SPOP,0.005524271728019909
PROLACTIN<->RET,PROLACTIN,RET,0.005524271728019909
PROLACTIN<->RHOA,PROLACTIN,RHOA,0.005524271728019909
GAG<->PILOT,GAG,PILOT,0.005524271728019909
AGT<->PRL,AGT,PRL,0.005524271728019909
PROLACTIN<->SCT,PROLACTIN,SCT,0.005524271728019909
EGF<->SRM,EGF,SRM,0.005524271728019909
AGT<->POLI,AGT,POLI,0.005524271728019909
PROLACTIN<->SPOP,PROLACTIN,SPOP,0.005524271728019909
PROLACTIN<->SRI,PROLACTIN,SRI,0.005524271728019909
PROLACTIN<->SRM,PROLACTIN,SRM,0.005524271728019909
PROLACTIN<->TANK,PROLACTIN,TANK,0.005524271728019909
AGT<->MMD,AGT,MMD,0.005524271728019909
AGT<->MLL,AGT,MLL,0.005524271728019909
PROLACTIN<->PURG,PROLACTIN,PURG,0.005524271728019909
AGA<->PML,AGA,PML,0.005524271728019909
AGT<->SPOP,AGT,SPOP,0.005524271728019909
EGF<->RAGE,EGF,RAGE,0.005524271728019909
EGF<->PRL,EGF,PRL,0.005524271728019909
AGA<->HDC,AGA,HDC,0.005524271728019909
AGA<->HLA,AGA,HLA,0.005524271728019909
AGA<->HUD,AGA,HUD,0.005524271728019909
AGA<->IGM,AGA,IGM,0.005524271728019909
AGA<->MB,AGA,MB,0.005524271728019909
AGA<->MET,AGA,MET,0.005524271728019909
AGA<->MHC,AGA,MHC,0.005524271728019909
AGA<->MSC,AGA,MSC,0.005524271728019909
AGA<->PILOT,AGA,PILOT,0.005524271728019909
EGF<->RET,EGF,RET,0.005524271728019909
AGA<->MVD,AGA,MVD,0.005524271728019909
AGA<->MYC,AGA,MYC,0.005524271728019909
EGF<->SCT,EGF,SCT,0.005524271728019909
AGA<->NGF,AGA,NGF,0.005524271728019909
AGA<->NGFR,AGA,NGFR,0.005524271728019909
PRO<->UCN,PRO,UCN,0.005524271728019909
AGT<->SRM,AGT,SRM,0.005524271728019909
GAG<->WHITE,GAG,WHITE,0.005524271728019909
GAG<->WASH,GAG,WASH,0.005524271728019909
GAG<->UNKNOWN,GAG,UNKNOWN,0.005524271728019909
PTC<->TTK,PTC,TTK,0.005524271728019909
PTC<->SRM,PTC,SRM,0.005524271728019909
AGT<->CROP,AGT,CROP,0.005524271728019909
AGA<->SST,AGA,SST,0.005524271728019909
AGT<->CLOCK,AGT,CLOCK,0.005524271728019909
AGT<->CISH,AGT,CISH,0.005524271728019909
AGA<->STRAP,AGA,STRAP,0.005524271728019909
EGF<->UCN,EGF,UCN,0.005524271728019909
AGT<->BRAF,AGT,BRAF,0.005524271728019909
AGA<->TERT,AGA,TERT,0.005524271728019909
GAG<->TERT,GAG,TERT,0.005524271728019909
PTC<->UCN,PTC,UCN,0.005524271728019909
GAG<->SMO,GAG,SMO,0.005524271728019909
GAG<->SI,GAG,SI,0.005524271728019909
AGA<->TH,AGA,TH,0.005524271728019909
PTCH<->SRM,PTCH,SRM,0.005524271728019909
PTCH<->SPOP,PTCH,SPOP,0.005524271728019909
AGA<->UNKNOWN,AGA,UNKNOWN,0.005524271728019909
PTCH<->RET,PTCH,RET,0.005524271728019909
PTC<->SPOP,PTC,SPOP,0.005524271728019909
AGA<->SRC,AGA,SRC,0.005524271728019909
AGT<->LUM,AGT,LUM,0.005524271728019909
GAG<->PROLACTIN,GAG,PROLACTIN,0.005524271728019909
AGT<->LRP,AGT,LRP,0.005524271728019909
AGA<->REL,AGA,REL,0.005524271728019909
PROLACTIN<->TTK,PROLACTIN,TTK,0.005524271728019909
PROLACTIN<->UCN,PROLACTIN,UCN,0.005524271728019909
EMD<->GGT,EMD,GGT,0.005524271728019909
AGA<->RHO,AGA,RHO,0.005524271728019909
AGA<->S,AGA,S,0.005524271728019909
AGT<->INA,AGT,INA,0.005524271728019909
PROLACTIN<->XK,PROLACTIN,XK,0.005524271728019909
AGT<->GGT,AGT,GGT,0.005524271728019909
PROLACTIN<->YWHAE,PROLACTIN,YWHAE,0.005524271728019909
AGA<->SI,AGA,SI,0.005524271728019909
GAG<->TH,GAG,TH,0.005524271728019909
AGT<->IGH,AGT,IGH,0.005524271728019909
PTC<->PURG,PTC,PURG,0.005524271728019909
AGA<->SPIN,AGA,SPIN,0.005524271728019909
PTC<->RAGE,PTC,RAGE,0.005524271728019909
PTC<->RET,PTC,RET,0.005524271728019909
EGF<->POLI,EGF,POLI,0.005524271728019909
AGA<->GPCR,AGA,GPCR,0.005524271728019909
AID<->ARNT,AID,ARNT,0.005524271728019909
AID<->GAG,AID,GAG,0.005524271728019909
PREB<->XK,PREB,XK,0.005524271728019909
GAG<->MET,GAG,MET,0.005524271728019909
PREB<->YWHAE,PREB,YWHAE,0.005524271728019909
PRL<->PROLACTIN,PRL,PROLACTIN,0.005524271728019909
PRL<->PTC,PRL,PTC,0.005524271728019909
PRL<->PTCH,PRL,PTCH,0.005524271728019909
EGF<->MLL,EGF,MLL,0.005524271728019909
PURG<->WHITE,PURG,WHITE,0.005524271728019909
AID<->EPO,AID,EPO,0.005524271728019909
AID<->GCA,AID,GCA,0.005524271728019909
PRL<->RD,PRL,RD,0.005524271728019909
PRL<->REL,PRL,REL,0.005524271728019909
PURG<->UNKNOWN,PURG,UNKNOWN,0.005524271728019909
PRL<->REST,PRL,REST,0.005524271728019909
AGA<->COPE,AGA,COPE,0.005524271728019909
EGF<->MMD,EGF,MMD,0.005524271728019909
PRL<->RHO,PRL,RHO,0.005524271728019909
EGF<->MTOR,EGF,MTOR,0.005524271728019909
EMD<->LUM,EMD,LUM,0.005524271728019909
EMD<->MLL,EMD,MLL,0.005524271728019909
PRL<->S,PRL,S,0.005524271728019909
EMD<->NANOG,EMD,NANOG,0.005524271728019909
PREB<->SRM,PREB,SRM,0.005524271728019909
AFP<->WASH,AFP,WASH,0.005524271728019909
AID<->LRP,AID,LRP,0.005524271728019909
AID<->LIFR,AID,LIFR,0.005524271728019909
AID<->KY,AID,KY,0.005524271728019909
AFP<->WHITE,AFP,WHITE,0.005524271728019909
AGA<->AID,AGA,AID,0.005524271728019909
PREB<->TANK,PREB,TANK,0.005524271728019909
AGA<->ASPN,AGA,ASPN,0.005524271728019909
PREB<->UCN,PREB,UCN,0.005524271728019909
AGA<->ATRX,AGA,ATRX,0.005524271728019909
EGF<->LUM,EGF,LUM,0.005524271728019909
AID<->IGH,AID,IGH,0.005524271728019909
AID<->HTERT,AID,HTERT,0.005524271728019909
AID<->HGF,AID,HGF,0.005524271728019909
AID<->HCR,AID,HCR,0.005524271728019909
PREB<->TTK,PREB,TTK,0.005524271728019909
AID<->GGT,AID,GGT,0.005524271728019909
PRL<->RIG,PRL,RIG,0.005524271728019909
PRL<->SA,PRL,SA,0.005524271728019909
GAG<->MYC,GAG,MYC,0.005524271728019909
PURG<->RIG,PURG,RIG,0.005524271728019909
PURG<->STRAP,PURG,STRAP,0.005524271728019909
PURG<->SRC,PURG,SRC,0.005524271728019909
AID<->CISH,AID,CISH,0.005524271728019909
PRL<->UNKNOWN,PRL,UNKNOWN,0.005524271728019909
PURG<->SPIN,PURG,SPIN,0.005524271728019909
PURG<->SMO,PURG,SMO,0.005524271728019909
PURG<->SI,PURG,SI,0.005524271728019909
PRL<->WASH,PRL,WASH,0.005524271728019909
PRL<->WHITE,PRL,WHITE,0.005524271728019909
EGF<->MYB,EGF,MYB,0.005524271728019909
AGA<->END,AGA,END,0.005524271728019909
EGF<->NODAL,EGF,NODAL,0.005524271728019909
EGF<->NOV,EGF,NOV,0.005524271728019909
AID<->BRAF,AID,BRAF,0.005524271728019909
AGA<->ER,AGA,ER,0.005524271728019909
AGA<->FLT,AGA,FLT,0.005524271728019909
AGA<->GC,AGA,GC,0.005524271728019909
AID<->ATM,AID,ATM,0.005524271728019909
PRL<->TPA,PRL,TPA,0.005524271728019909
PRL<->TH,PRL,TH,0.005524271728019909
AID<->DBT,AID,DBT,0.005524271728019909
AID<->DAP,AID,DAP,0.005524271728019909
GAG<->MSC,GAG,MSC,0.005524271728019909
PRL<->SET,PRL,SET,0.005524271728019909
PRL<->SHH,PRL,SHH,0.005524271728019909
PURG<->TH,PURG,TH,0.005524271728019909
PRL<->SI,PRL,SI,0.005524271728019909
PRL<->SMN,PRL,SMN,0.005524271728019909
PRL<->SMO,PRL,SMO,0.005524271728019909
PRL<->SPIN,PRL,SPIN,0.005524271728019909
PRL<->SRC,PRL,SRC,0.005524271728019909
PRL<->TG,PRL,TG,0.005524271728019909
AID<->CROP,AID,CROP,0.005524271728019909
PURG<->TERT,PURG,TERT,0.005524271728019909
PRL<->SST,PRL,SST,0.005524271728019909
PRL<->STRAP,PRL,STRAP,0.005524271728019909
PRL<->SUFU,PRL,SUFU,0.005524271728019909
AID<->CPE,AID,CPE,0.005524271728019909
PRL<->TCR,PRL,TCR,0.005524271728019909
AGA<->CW,AGA,CW,0.005524271728019909
REST<->SRM,REST,SRM,0.005524271728019909
REST<->SYT,REST,SYT,0.005524271728019909
APP<->GC,APP,GC,0.005524271728019909
DO<->LUM,DO,LUM,0.005524271728019909
FLT<->LIFR,FLT,LIFR,0.005524271728019909
ADC<->MMD,ADC,MMD,0.005524271728019909
SET<->SRM,SET,SRM,0.005524271728019909
SET<->SRI,SET,SRI,0.005524271728019909
SET<->SPOP,SET,SPOP,0.005524271728019909
GCA<->INSC,GCA,INSC,0.005524271728019909
FLT<->LUM,FLT,LUM,0.005524271728019909
EPO<->SMO,EPO,SMO,0.005524271728019909
SCT<->WHITE,SCT,WHITE,0.005524271728019909
GCA<->HUD,GCA,HUD,0.005524271728019909
SCT<->WASH,SCT,WASH,0.005524271728019909
EPO<->SI,EPO,SI,0.005524271728019909
GCA<->HLA,GCA,HLA,0.005524271728019909
SCT<->UNKNOWN,SCT,UNKNOWN,0.005524271728019909
SCT<->TH,SCT,TH,0.005524271728019909
SCT<->TERT,SCT,TERT,0.005524271728019909
FLT<->MLL,FLT,MLL,0.005524271728019909
PALM<->PML,PALM,PML,0.005524271728019909
PALM<->PREB,PALM,PREB,0.005524271728019909
ADC<->MLL,ADC,MLL,0.005524271728019909
EPO<->SPIN,EPO,SPIN,0.005524271728019909
ADC<->LUM,ADC,LUM,0.005524271728019909
SHH<->SPOP,SHH,SPOP,0.005524271728019909
ADC<->GAPD,ADC,GAPD,0.005524271728019909
PAH<->RET,PAH,RET,0.005524271728019909
GCA<->MSC,GCA,MSC,0.005524271728019909
ADC<->GCA,ADC,GCA,0.005524271728019909
ADC<->GGT,ADC,GGT,0.005524271728019909
ADC<->HCR,ADC,HCR,0.005524271728019909
EPO<->TERT,EPO,TERT,0.005524271728019909
SHH<->SRI,SHH,SRI,0.005524271728019909
GCA<->MET,GCA,MET,0.005524271728019909
ADC<->LRP,ADC,LRP,0.005524271728019909
GCA<->MB,GCA,MB,0.005524271728019909
FLT<->HTERT,FLT,HTERT,0.005524271728019909
ADC<->INA,ADC,INA,0.005524271728019909
PAH<->SPOP,PAH,SPOP,0.005524271728019909
PAH<->SRM,PAH,SRM,0.005524271728019909
EPO<->STRAP,EPO,STRAP,0.005524271728019909
SET<->TTK,SET,TTK,0.005524271728019909
EPO<->SRC,EPO,SRC,0.005524271728019909
PALM<->PROLACTIN,PALM,PROLACTIN,0.005524271728019909
GCA<->GPCR,GCA,GPCR,0.005524271728019909
SCT<->STRAP,SCT,STRAP,0.005524271728019909
PALM<->UNKNOWN,PALM,UNKNOWN,0.005524271728019909
FLT<->NANOG,FLT,NANOG,0.005524271728019909
ADC<->SRM,ADC,SRM,0.005524271728019909
SA<->SRM,SA,SRM,0.005524271728019909
PALM<->TH,PALM,TH,0.005524271728019909
SA<->SPOP,SA,SPOP,0.005524271728019909
GC<->UCN,GC,UCN,0.005524271728019909
FLT<->OAT,FLT,OAT,0.005524271728019909
DO<->GGT,DO,GGT,0.005524271728019909
PALM<->WASH,PALM,WASH,0.005524271728019909
ADC<->SPOP,ADC,SPOP,0.005524271728019909
GC<->TANK,GC,TANK,0.005524271728019909
DO<->INA,DO,INA,0.005524271728019909
FLT<->ORF,FLT,ORF,0.005524271728019909
EPO<->PROLACTIN,EPO,PROLACTIN,0.005524271728019909
ADC<->YWHAE,ADC,YWHAE,0.005524271728019909
FLT<->PALM,FLT,PALM,0.005524271728019909
EPO<->PREB,EPO,PREB,0.005524271728019909
EPO<->PILOT,EPO,PILOT,0.005524271728019909
PALM<->TF,PALM,TF,0.005524271728019909
ADC<->RHOA,ADC,RHOA,0.005524271728019909
PALM<->RD,PALM,RD,0.005524271728019909
PALM<->SPIN,PALM,SPIN,0.005524271728019909
ADC<->POLI,ADC,POLI,0.005524271728019909
GC<->YWHAE,GC,YWHAE,0.005524271728019909
PALM<->RHO,PALM,RHO,0.005524271728019909
SCT<->SRC,SCT,SRC,0.005524271728019909
EPO<->RIG,EPO,RIG,0.005524271728019909
PALM<->SI,PALM,SI,0.005524271728019909
PALM<->SMO,PALM,SMO,0.005524271728019909
SCT<->SPIN,SCT,SPIN,0.005524271728019909
SCT<->SMO,SCT,SMO,0.005524271728019909
ADC<->RET,ADC,RET,0.005524271728019909
PALM<->SRC,PALM,SRC,0.005524271728019909
SCT<->SI,SCT,SI,0.005524271728019909
PALM<->STRAP,PALM,STRAP,0.005524271728019909
ADC<->PRL,ADC,PRL,0.005524271728019909
FLT<->MTOR,FLT,MTOR,0.005524271728019909
ADC<->PURG,ADC,PURG,0.005524271728019909
FLT<->MYB,FLT,MYB,0.005524271728019909
ADC<->RAGE,ADC,RAGE,0.005524271728019909
GCA<->MVD,GCA,MVD,0.005524271728019909
GCA<->MYC,GCA,MYC,0.005524271728019909
FLT<->HGF,FLT,HGF,0.005524271728019909
ARNT<->GC,ARNT,GC,0.005524271728019909
SI<->YWHAE,SI,YWHAE,0.005524271728019909
OAT<->PML,OAT,PML,0.005524271728019909
ARNT<->HLA,ARNT,HLA,0.005524271728019909
SI<->XK,SI,XK,0.005524271728019909
OAT<->PREB,OAT,PREB,0.005524271728019909
OAT<->PROLACTIN,OAT,PROLACTIN,0.005524271728019909
FEV<->WASH,FEV,WASH,0.005524271728019909
ARNT<->GPCR,ARNT,GPCR,0.005524271728019909
OAT<->RIG,OAT,RIG,0.005524271728019909
SMN<->SPOP,SMN,SPOP,0.005524271728019909
SI<->UCN,SI,UCN,0.005524271728019909
OAT<->SI,OAT,SI,0.005524271728019909
OAT<->SMN,OAT,SMN,0.005524271728019909
OAT<->SMO,OAT,SMO,0.005524271728019909
OAT<->SPIN,OAT,SPIN,0.005524271728019909
ARNT<->GA,ARNT,GA,0.005524271728019909
OAT<->SRC,OAT,SRC,0.005524271728019909
ARNT<->FLT,ARNT,FLT,0.005524271728019909
OAT<->PILOT,OAT,PILOT,0.005524271728019909
ARNT<->HUD,ARNT,HUD,0.005524271728019909
ARNT<->ER,ARNT,ER,0.005524271728019909
SMN<->SRM,SMN,SRM,0.005524271728019909
ARNT<->PCNA,ARNT,PCNA,0.005524271728019909
ACT<->XK,ACT,XK,0.005524271728019909
NVL<->SPOP,NVL,SPOP,0.005524271728019909
NVL<->SRI,NVL,SRI,0.005524271728019909
ARNT<->NGFR,ARNT,NGFR,0.005524271728019909
ARNT<->MYC,ARNT,MYC,0.005524271728019909
ACT<->YWHAE,ACT,YWHAE,0.005524271728019909
ARNT<->MVD,ARNT,MVD,0.005524271728019909
ARNT<->MSC,ARNT,MSC,0.005524271728019909
NVL<->YWHAE,NVL,YWHAE,0.005524271728019909
